country_name,country_iso3,year,indicator_name,indicator_code,value,indicator_category
Sri Lanka,LKA,1999,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.72493679637138,Fuel Trade
Sri Lanka,LKA,1994,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.21646072500221,Fuel Trade
Sri Lanka,LKA,1993,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.70443985399884,Fuel Trade
Sri Lanka,LKA,1992,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.88468413313766,Fuel Trade
Sri Lanka,LKA,1991,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.9801355862548,Fuel Trade
Sri Lanka,LKA,1990,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.6302443986113,Fuel Trade
Sri Lanka,LKA,1987,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.2616154627301,Fuel Trade
Sri Lanka,LKA,1986,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.5827975512429,Fuel Trade
Sri Lanka,LKA,1985,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.7712362014913,Fuel Trade
Sri Lanka,LKA,1984,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,25.7125647084581,Fuel Trade
Sri Lanka,LKA,1983,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.8653923711894,Fuel Trade
Sri Lanka,LKA,1982,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,31.3556375819122,Fuel Trade
Sri Lanka,LKA,1981,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,24.9821907110694,Fuel Trade
Sri Lanka,LKA,1980,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,24.2901080203621,Fuel Trade
Sri Lanka,LKA,1979,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.5497370651568,Fuel Trade
Sri Lanka,LKA,1978,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.5377705471773,Fuel Trade
Sri Lanka,LKA,1977,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,24.1158711129172,Fuel Trade
Sri Lanka,LKA,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,24.8780749473924,Fuel Trade
Sri Lanka,LKA,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.6907722934412,Fuel Trade
Sri Lanka,LKA,1974,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.9575866581562,Fuel Trade
Sri Lanka,LKA,1972,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.89241781921288,Fuel Trade
Sri Lanka,LKA,1971,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.54528052659468,Fuel Trade
Sri Lanka,LKA,1970,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.67635450597155,Fuel Trade
Sri Lanka,LKA,1969,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.35503545155381,Fuel Trade
Sri Lanka,LKA,1968,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.22831493515401,Fuel Trade
Sri Lanka,LKA,1967,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.05776963531385,Fuel Trade
Sri Lanka,LKA,1966,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.69211436415678,Fuel Trade
Sri Lanka,LKA,1965,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.12876945496385,Fuel Trade
Sri Lanka,LKA,1964,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.38412060764949,Fuel Trade
Sri Lanka,LKA,1963,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.62630580469762,Fuel Trade
Sri Lanka,LKA,1962,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.17452173233611,Fuel Trade
Sri Lanka,LKA,2023,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.37760325088327,Metals Trade
Sri Lanka,LKA,2022,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.53552149924906,Metals Trade
Sri Lanka,LKA,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.8071749630329,Metals Trade
Sri Lanka,LKA,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.63236778433896,Metals Trade
Sri Lanka,LKA,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.41732394166412,Metals Trade
Sri Lanka,LKA,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.45663389138902,Metals Trade
Sri Lanka,LKA,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.45299230642368,Metals Trade
Sri Lanka,LKA,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.35214021512131,Metals Trade
Sri Lanka,LKA,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.43304611807976,Metals Trade
Sri Lanka,LKA,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.46479374125958,Metals Trade
Sri Lanka,LKA,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.3669742419433,Metals Trade
Sri Lanka,LKA,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.41529611552541,Metals Trade
Sri Lanka,LKA,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.78854079194227,Metals Trade
Sri Lanka,LKA,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.39581357022557,Metals Trade
Sri Lanka,LKA,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.69504946444416,Metals Trade
Sri Lanka,LKA,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.83290810378538,Metals Trade
Sri Lanka,LKA,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.2887418942255198,Metals Trade
Sri Lanka,LKA,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.2887418942255198,Metals Trade
Sri Lanka,LKA,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.2887418942255198,Metals Trade
Sri Lanka,LKA,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.2887418942255198,Metals Trade
Sri Lanka,LKA,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.99782973325977,Metals Trade
Sri Lanka,LKA,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.1066726261959,Metals Trade
Sri Lanka,LKA,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.08890250628153,Metals Trade
Sri Lanka,LKA,1999,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.04721459676641,Metals Trade
Sri Lanka,LKA,1994,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.09747238041775,Metals Trade
Sri Lanka,LKA,1993,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.23283440450824,Metals Trade
Sri Lanka,LKA,1992,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.2225811679123,Metals Trade
Sri Lanka,LKA,1991,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.40508314849446,Metals Trade
Sri Lanka,LKA,1990,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.49014086608613,Metals Trade
Sri Lanka,LKA,1987,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.58098265965182,Metals Trade
Sri Lanka,LKA,1986,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.38348017111249,Metals Trade
Sri Lanka,LKA,1985,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.37503217391859,Metals Trade
Sri Lanka,LKA,1984,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.19839789513688,Metals Trade
Sri Lanka,LKA,1983,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.26464021279093,Metals Trade
Sri Lanka,LKA,1982,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.21990859662391,Metals Trade
Sri Lanka,LKA,1981,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.46196445513226,Metals Trade
Sri Lanka,LKA,1980,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.56110626697831,Metals Trade
Sri Lanka,LKA,1979,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.69333118387102,Metals Trade
Sri Lanka,LKA,1978,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.32877070229823,Metals Trade
Sri Lanka,LKA,1977,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.04662897950305,Metals Trade
Sri Lanka,LKA,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.49152521337754,Metals Trade
Sri Lanka,LKA,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.932328154231775,Metals Trade
Sri Lanka,LKA,1974,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.89685015090292,Metals Trade
Sri Lanka,LKA,1972,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.82748853748781,Metals Trade
Sri Lanka,LKA,1971,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.81231395440584,Metals Trade
Sri Lanka,LKA,1970,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.38110165238587,Metals Trade
Sri Lanka,LKA,1969,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.91725801584542,Metals Trade
Sri Lanka,LKA,1968,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.40726673154144,Metals Trade
Sri Lanka,LKA,1967,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.26036549817919,Metals Trade
Sri Lanka,LKA,1966,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.45575693458334,Metals Trade
Sri Lanka,LKA,1965,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.14234028094962,Metals Trade
Sri Lanka,LKA,1964,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.39389334877874,Metals Trade
Sri Lanka,LKA,1963,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.73915266649331,Metals Trade
Sri Lanka,LKA,1962,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.69856596366524,Metals Trade
Sri Lanka,LKA,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.22549312462179,Fuel Trade
Sri Lanka,LKA,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.25446590051031,Fuel Trade
Sri Lanka,LKA,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.92719188762874,Fuel Trade
Sri Lanka,LKA,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.73757863569001,Fuel Trade
Sri Lanka,LKA,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.85971752760838,Fuel Trade
Sri Lanka,LKA,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.5584319412636,Fuel Trade
Sri Lanka,LKA,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.60024589595184,Fuel Trade
Sri Lanka,LKA,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.80834526900714,Fuel Trade
Sri Lanka,LKA,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.6384817081413,Fuel Trade
Sri Lanka,LKA,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.316453474817973,Fuel Trade
Sri Lanka,LKA,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.359491962840932,Fuel Trade
Sri Lanka,LKA,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.440288017795888,Fuel Trade
Sri Lanka,LKA,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.15783503417986,Fuel Trade
Sri Lanka,LKA,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0294628619921436,Fuel Trade
Sri Lanka,LKA,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0214090522245665,Fuel Trade
Sri Lanka,LKA,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0283395744133274,Fuel Trade
Sri Lanka,LKA,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.11625628378638,Fuel Trade
Sri Lanka,LKA,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0082107772795449,Fuel Trade
Sri Lanka,LKA,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.150369711535244,Fuel Trade
Sri Lanka,LKA,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0186247651649952,Fuel Trade
Sri Lanka,LKA,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.304586211573665,Fuel Trade
Sri Lanka,LKA,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.42870794782658,Fuel Trade
Sri Lanka,LKA,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.501162220025128,Fuel Trade
Sri Lanka,LKA,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.432362605125832,Fuel Trade
Sri Lanka,LKA,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.701524663801205,Fuel Trade
Sri Lanka,LKA,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.630861225835345,Fuel Trade
Sri Lanka,LKA,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.53450775402542,Fuel Trade
Sri Lanka,LKA,1991,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.39654409956802,Fuel Trade
Sri Lanka,LKA,1990,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.47156678440324,Fuel Trade
Sri Lanka,LKA,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.90218134814597,Fuel Trade
Sri Lanka,LKA,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.82203939069284,Fuel Trade
Sri Lanka,LKA,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1981,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.88361887766842,Fuel Trade
Sri Lanka,LKA,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.381990991974128,Fuel Trade
Sri Lanka,LKA,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.493992538434304,Fuel Trade
Sri Lanka,LKA,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0464978923818168,Fuel Trade
Sri Lanka,LKA,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.731428580122738,Fuel Trade
Sri Lanka,LKA,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.43572418727777,Fuel Trade
Sri Lanka,LKA,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.25516900890412,Fuel Trade
Sri Lanka,LKA,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1969,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1968,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1965,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1964,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1963,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,1962,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0,Fuel Trade
Sri Lanka,LKA,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.599148181330232,Metals Trade
Sri Lanka,LKA,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.67746966890084,Metals Trade
Sri Lanka,LKA,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.681639263401587,Metals Trade
Sri Lanka,LKA,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.552811053515783,Metals Trade
Sri Lanka,LKA,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.73801712721378,Metals Trade
Sri Lanka,LKA,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.778839492862646,Metals Trade
Sri Lanka,LKA,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.597589673351454,Metals Trade
Sri Lanka,LKA,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.537232352990438,Metals Trade
Sri Lanka,LKA,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.555241520911473,Metals Trade
Sri Lanka,LKA,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.621745135398051,Metals Trade
Sri Lanka,LKA,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.757834426205087,Metals Trade
Sri Lanka,LKA,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.611659075040682,Metals Trade
Sri Lanka,LKA,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.875207413596527,Metals Trade
Sri Lanka,LKA,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.41195321485931,Metals Trade
Sri Lanka,LKA,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.65493324221432,Metals Trade
Sri Lanka,LKA,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.1019368588222,Metals Trade
Sri Lanka,LKA,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.82413360827755,Metals Trade
Sri Lanka,LKA,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.85516105965057,Metals Trade
Sri Lanka,LKA,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.86793085461174,Metals Trade
Sri Lanka,LKA,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.300083134964803,Metals Trade
Sri Lanka,LKA,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.27752697953711,Metals Trade
Sri Lanka,LKA,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.228913616734358,Metals Trade
Sri Lanka,LKA,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.645031952639682,Metals Trade
Sri Lanka,LKA,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.75514131622867,Metals Trade
Sri Lanka,LKA,1992,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.778973624037233,Metals Trade
Sri Lanka,LKA,1991,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.695909400954574,Metals Trade
Sri Lanka,LKA,1990,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.5774141996044,Metals Trade
Sri Lanka,LKA,1987,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.14587538821208,Metals Trade
Sri Lanka,LKA,1986,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.64061984391382,Metals Trade
Sri Lanka,LKA,1985,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.05631455387119,Metals Trade
Sri Lanka,LKA,1984,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.903959640975386,Metals Trade
Sri Lanka,LKA,1983,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.80677794825652,Metals Trade
Sri Lanka,LKA,1982,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.860280855662012,Metals Trade
Sri Lanka,LKA,1981,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.820839179629093,Metals Trade
Sri Lanka,LKA,1980,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.847629042511755,Metals Trade
Sri Lanka,LKA,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.92866301800711,Metals Trade
Sri Lanka,LKA,1978,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,1977,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,1975,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,1974,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9717563301070213,Metals Trade
Sri Lanka,LKA,1972,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.45771785018879,Metals Trade
Sri Lanka,LKA,1971,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.760245176342691,Metals Trade
Sri Lanka,LKA,1970,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.696535962170337,Metals Trade
Sri Lanka,LKA,1969,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.674696345997381,Metals Trade
Sri Lanka,LKA,1968,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.564739961687382,Metals Trade
Sri Lanka,LKA,1967,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.543300825789771,Metals Trade
Sri Lanka,LKA,1966,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.476731887304021,Metals Trade
Sri Lanka,LKA,1965,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.376451138228045,Metals Trade
Sri Lanka,LKA,1964,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.414946600354667,Metals Trade
Sri Lanka,LKA,1963,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.326650629056992,Metals Trade
Sri Lanka,LKA,1962,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.321843581548317,Metals Trade
